,time,rate
org.example.benchmarks.AmministratoreBench.benchGetDepartment,0.00040081,0.08823529411764706
org.example.benchmarks.AmministratoreBench.benchGetName,0.00037642,0.08823529411764706
org.example.benchmarks.AmministratoreBench.benchGetSurname,0.00039719,0.08823529411764706
org.example.benchmarks.AmministratoreBench.benchSetDepartment,0.00017913,0.10294117647058823
org.example.benchmarks.AmministratoreBench.benchSetName,0.00017922,0.10294117647058823
org.example.benchmarks.AmministratoreBench.benchSetSurname,0.00017085,0.10294117647058823
org.example.benchmarks.ContoBancarioBenchmark.benchGetSaldo,0.0005757,0.07352941176470588
org.example.benchmarks.ContoBancarioBenchmark.benchPrelievo_InsufficienteSaldo,0.00019092,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchPrelievo_SufficienteSaldo,0.00022446,0.10294117647058823
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=123_quota=100,0.00015465,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=123_quota=150,0.00016313,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=123_quota=200,0.00016607,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=123_quota=50,0.00016826,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=456_quota=100,0.00016711,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=456_quota=150,0.00015605,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=456_quota=200,0.00015924,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=456_quota=50,0.00015186,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=789_quota=100,0.00015579,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=789_quota=150,0.00015561,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=789_quota=200,0.00016622,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetId#id=789_quota=50,0.00016521,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetSaldo,0.00017355,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchSetSaldo2,0.0001655,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=123_quota=100,0.00017454,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=123_quota=150,0.00018366,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=123_quota=200,0.00017507,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=123_quota=50,0.00019482,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=456_quota=100,0.00018602,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=456_quota=150,0.00017875,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=456_quota=200,0.0001711,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=456_quota=50,0.00017445,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=789_quota=100,0.00017397,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=789_quota=150,0.00017209,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=789_quota=200,0.00017626,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchVersamento#id=789_quota=50,0.00016917,0.08823529411764706
org.example.benchmarks.ContoBancarioBenchmark.benchgetId,0.00040611,0.07352941176470588
org.example.benchmarks.TecnicoBenchmark.benchGetCode,0.00045664,0.10294117647058823
org.example.benchmarks.TecnicoBenchmark.benchGetName,0.00035517,0.10294117647058823
org.example.benchmarks.TecnicoBenchmark.benchGetProfession,0.00039398,0.10294117647058823
org.example.benchmarks.TecnicoBenchmark.benchGetSurname,0.00035958,0.10294117647058823
org.example.benchmarks.TecnicoBenchmark.benchSetCode,0.00026065,0.11764705882352941
org.example.benchmarks.TecnicoBenchmark.benchSetName,0.00017863,0.11764705882352941
org.example.benchmarks.TecnicoBenchmark.benchSetProfession,0.0001831,0.11764705882352941
org.example.benchmarks.TecnicoBenchmark.benchSetSurname,0.00018046,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchGetAddress,0.00051246,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchGetContoBancario,0.00052841,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchGetName,0.00050118,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchGetSurname,0.00057457,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchGetTelephone,0.00050947,0.11764705882352941
org.example.benchmarks.UtenteBenchmark.benchSetConto,0.010296,0.1323529411764706
org.example.benchmarks.UtenteBenchmark.benchSetName,0.00021518,0.1323529411764706
org.example.benchmarks.UtenteBenchmark.benchSetSurname,0.000207,0.1323529411764706
